,Unnamed: 0,dob,photo_taken,full_path,gender,name,face_location,face_score,second_face_score,date_of_birth,age
8375,23370,720902,2002,['96/2732696_1973-10-05_2002.jpg'],0.0,['Nikki Dial'],[[127.06229265 199.18131702 288.47609748 360.59512186]],3.5446406806820883,,1973,29
6483,18229,721161,2013,['75/19256075_1974-06-21_2013.jpg'],0.0,['Maggie Siff'],[[192.95160331  86.24515703 384.14320662 277.43676033]],4.160429177332368,,1974,39
11426,32156,706421,1964,['96/215196_1934-02-11_1964.jpg'],1.0,['John Surtees'],[[149.37093097 104.81945168 282.15936884 237.60788955]],3.238104179599918,,1934,30
11033,31070,700491,1969,['76/39447876_1917-11-17_1969.jpg'],1.0,['Leonard C. Ward'],[[120.92833369 120.92833369 336.18573433 336.18573433]],4.880812066251787,,1917,52
14404,40609,711539,2008,['85/34629985_1948-02-16_2008.jpg'],1.0,['Roger von Oech'],[[ 64.90386777 150.2690248  256.09547108 341.4606281 ]],4.4912849575144556,,1948,60
19945,56299,708669,1960,['31/1091531_1940-04-08_1960.jpg'],1.0,['John Havlicek'],[[ 96.34257833  72.45693375 310.51337958 286.627735  ]],3.5013812826142927,,1940,20
12385,34778,725449,2010,['84/15585484_1986-03-18_2010.jpg'],0.0,['Lykke Li'],[[ 69.49908244  92.37210993 274.47632978 297.34935726]],4.165687901503134,,1986,24
1249,3446,704752,1960,['56/7409356_1929-07-18_1960.jpg'],0.0,['Franca Rame'],[[146.44305555 130.26938271 291.12611109 274.95243825]],3.9308466862886453,,1929,31
14020,39599,707486,2006,['37/5267337_1937-01-11_2006.jpg'],1.0,['Felix Silla'],[[ 60.00038087  30.13219044 113.49912366  83.63093322]],3.2102936166113825,,1937,69
17350,49224,719820,2008,['79/577779_1970-10-19_2008.jpg'],1.0,['Chris Kattan'],[[ 97.92203703 194.96407406 388.16814812 485.21018515]],3.9887818347987793,,1970,38
7547,21217,715875,2005,['27/53327_1959-12-31_2005.jpg'],1.0,['Val Kilmer'],[[112.3520283   93.77335692 278.68007076 260.10139937]],4.855950423607693,,1959,46
10537,29670,722364,2009,['01/964701_1977-10-06_2009.jpg'],0.0,['Lisa Sparks'],[[107.58644628 128.92773554 298.77804959 320.11933885]],4.495976817774152,,1977,32
12721,35757,728378,2015,['09/36586509_1994-03-25_2015.jpg'],1.0,['Oleg Stepko'],[[138.1870032   69.5935016  291.52238181 222.92888021]],3.0116352673696984,,1994,21
15374,43470,725122,2012,['14/29601614_1985-04-25_2012.jpg'],0.0,['Shama Hyder'],[[251.256 117.624 300.672 167.04 ]],3.3325590433376457,,1985,27
8731,24335,699020,1957,['83/983_1913-11-07_1957.jpg'],1.0,['Albert Camus'],[[156.89062006 104.88708004 312.02124012 260.0177001 ]],3.6852419755325188,,1913,44
2823,7752,718479,2009,['87/2211687_1967-02-16_2009.jpg'],1.0,['Tim Bradstreet'],[[130.81736094 109.14413412 325.09840236 303.42517553]],3.2764036372362693,,1967,42
2360,6513,714766,2010,['77/20185277_1956-12-17_2010.jpg'],1.0,['Richard Carroll'],[[ 54.85794104  68.4119263  176.20180837 189.75579363]],3.9132689808833985,,1956,54
2734,7506,726212,2014,['06/8112306_1988-04-19_2014.jpg'],1.0,['Shaun Grigg'],[[167.40104394 148.89181683 333.16608788 314.65686077]],3.6613496499959584,,1988,26
5440,15156,712574,2009,['67/14251567_1950-12-17_2009.jpg'],1.0,['Richard Webster'],[[ 67.52866406 112.1144401  267.51465625 312.10043229]],3.464195312929143,,1950,59
21716,61163,727672,2014,['05/37981805_1992-04-18_2014.jpg'],0.0,['Chloe Bennet'],[[ 92.37210993 115.24513741 297.34935726 320.22238474]],4.495645394915759,,1992,22
14818,41804,724878,2015,['65/36606265_1984-08-24_2015.jpg'],1.0,['Ma Jianfei'],[[123.45351931 123.45351931 343.20585407 343.20585407]],5.051629827403357,,1984,31
9853,27613,724633,2011,['23/8349723_1983-12-23_2011.jpg'],1.0,['Chris Conner'],[[204.17803966  84.61448692 310.86523713 191.30168439]],3.645128641562253,,1983,28
1583,4339,725973,2010,['73/26095273_1987-08-24_2010.jpg'],1.0,['Cameron Tringale'],[[169.84 169.84 422.4  422.4 ]],3.6125434636231857,,1987,23
16815,47532,727621,2014,['47/25797247_1992-02-27_2014.jpg'],1.0,['Vasil Shkurti'],[[130.93069969 149.50937107 297.25874214 315.83741352]],5.418818558646056,,1992,22
14634,41282,724423,2014,['70/35679270_1983-05-27_2014.jpg'],1.0,['Geovanni Gopradi'],[[ 97.92203703 130.26938271 388.16814812 420.5154938 ]],4.666597812605595,,1983,31
4669,12990,709689,1990,['51/11244951_1943-01-23_1990.jpg'],1.0,['Pokey Allen'],[[ 31.29701178  77.61252946 169.8235648  216.13908248]],4.063446708983383,,1943,47
3381,9389,697453,1949,['92/441492_1909-07-24_1949.jpg'],1.0,['John George Haigh'],[[ 18.35244576  45.53611441  99.6734517  126.85712035]],4.7633463207400295,,1909,40
6700,18818,701386,1953,['65/20374965_1920-04-30_1953.jpg'],1.0,['Garvin Beauchamp'],[[ 90.13278408 119.90704545 357.29113634 387.0653977 ]],3.9138014395551,,1920,33
17556,49777,722226,2009,['70/5874470_1977-05-21_2009.jpg'],1.0,['José Manuel Lara'],[[138.11816489 160.99119237 343.09541222 365.9684397 ]],4.852533556352322,,1977,32
121,361,719999,2011,['53/3002053_1971-04-16_2011.jpg'],1.0,['Moses Chan'],[[100.44063479  60.61638087 278.76977741 238.9455235 ]],4.710275031407024,,1971,40
3378,9386,725026,2014,['48/44146748_1985-01-19_2014.jpg'],1.0,['Damien Chazelle'],[[140.00003538  49.42901238 202.0430513  111.4720283 ]],4.012547923591971,,1985,29
4845,13557,716673,1988,['78/41296678_1962-03-08_1988.jpg'],0.0,['Marjan Olyslager'],[[146.44305555 130.26938271 291.12611109 274.95243825]],4.399817846028949,,1962,26
2907,7991,724814,2014,['43/32192543_1984-06-21_2014.jpg'],1.0,['Gonzalo Barriga'],[[127.37501046  85.19000697 253.11002091 210.92501743]],3.14334810819977,,1984,30
3043,8355,726020,2012,['08/13145908_1987-10-10_2012.jpg'],1.0,['Nicklas Pedersen'],[[130.93069969 168.08804245 297.25874214 334.41608491]],4.445395135798499,,1987,25
20801,58702,715191,1996,['34/33924734_1958-02-15_1996.jpg'],1.0,['Sreten Mirković'],[[ 69.37298736  57.88448947 172.32746841 160.83897052]],5.307518118504143,,1958,38
2479,6816,722990,2012,['33/701533_1979-06-24_2012.jpg'],0.0,['Petra Němcová'],[[128.92773554 107.58644628 320.11933885 298.77804959]],4.733964366444684,,1979,33
4468,12477,715537,2012,['09/20229009_1959-01-27_2012.jpg'],1.0,['Stefan Petrucha'],[[146.44305555  97.92203703 291.12611109 242.60509258]],3.7696416779110486,,1959,53
20305,57315,695713,1960,['81/31919681_1904-10-18_1960.jpg'],1.0,"['Robert Wesley Colglazier, Jr.']",[[172.48292704 282.79909442 281.91909442 392.2352618 ]],4.221465971800703,,1904,56
13667,38509,723199,2006,['83/3161383_1980-01-19_2006.jpg'],1.0,['Luke Macfarlane'],[[ 61.24228141 151.78570353 331.99254776 422.53596987]],4.563316388988857,,1980,26
4619,12874,704415,2008,['50/70250_1928-08-15_2008.jpg'],1.0,['Nicolas Roeg'],[[ 65.57469135 130.26938271 355.82080244 420.5154938 ]],4.070383650157233,,1928,80
16315,46231,721762,2005,['33/23768333_1976-02-12_2005.jpg'],1.0,['Kirk Fraser'],[[ 52.116  26.26  109.888  84.032]],4.184209200736811,,1976,29
5822,16371,721832,2011,['41/5522241_1976-04-22_2011.jpg'],1.0,['Marcin Żewłakow'],[[212.68808079 106.8240404  370.52414139 264.66010099]],4.893720885438047,,1976,35
2870,7871,726802,2013,['14/32116614_1989-11-30_2013.jpg'],1.0,['Lloyd Williams'],[[ 45.754834   102.32337649 147.07821049 203.64675298]],4.478672192486247,,1989,24
1415,3840,713234,1977,['33/3506433_1952-10-07_1977.jpg'],1.0,['Jacques Richard'],[[113.23075022  71.03696889 239.09809423 196.90431289]],5.222758129835479,,1952,25
5383,15026,724815,2013,['46/7323946_1984-06-22_2013.jpg'],1.0,['Arron Davies'],[[ 99.44  85.36 225.28 211.2 ]],3.1020772399133683,,1984,29
3190,8769,721526,2004,['29/43163629_1975-06-21_2004.jpg'],1.0,['Oscar Wood'],[[149.50937107  93.77335692 315.83741352 260.10139937]],4.307141487992428,,1975,29
15513,43851,714189,2012,['96/1073796_1955-05-20_2012.jpg'],1.0,['Anton Corbijn'],[[ 62.58391202 103.81318669 247.37564807 288.60492274]],4.1944412675056535,,1955,57
18305,51857,721359,2009,['00/1285200_1975-01-05_2009.jpg'],1.0,['Warrick Dunn'],[[223.92888021  52.4451262  377.26425881 205.78050481]],3.767801338769349,,1975,34
14765,41671,715929,2015,['08/266108_1960-02-23_2015.jpg'],1.0,"['Naruhito, Crown Prince of Japan']",[[136.26668385  97.56134561 309.64270594 270.9373677 ]],4.271009815341206,,1960,55
16626,47038,726067,2012,['27/34754727_1987-11-26_2012.jpg'],1.0,['Armanizam Dolah'],[[117.882  43.29  213.12  138.528]],4.923669753876222,,1987,25
19833,55973,715035,2006,['97/2983297_1957-09-12_2006.jpg'],1.0,['Edmund C. Moy'],[[ 59.5139544   34.17940252 135.11761006 109.78305818]],4.4776261785024385,,1957,49
1989,5541,721218,2010,['97/3803397_1974-08-17_2010.jpg'],0.0,['Giuliana Rancic'],[[149.50937107 112.3520283  315.83741352 278.68007076]],6.011680733001922,,1974,36
11541,32500,706025,1962,['86/41561486_1933-01-11_1962.jpg'],1.0,['John M. Freeman'],[[ 36.4   90.16 197.12 250.88]],3.1493888630460893,,1933,29
20583,58121,726382,2011,['36/32971636_1988-10-06_2011.jpg'],1.0,['Jamari Lattimore'],[[161 145 304 288]],6.158298549621966,,1988,23
5544,15424,716255,2011,['54/34242954_1961-01-14_2011.jpg'],1.0,['Japhet Asher'],[[ 27.57117705  95.57411966 149.60647375 217.60941637]],3.31250948474026,,1961,50
3030,8317,715079,2015,['95/1311895_1957-10-26_2015.jpg'],1.0,['Bob Golic'],[[236.89357508  46.25107213 317.73750491 127.09500197]],3.1182031012499283,,1957,58
10079,28244,704625,2008,['91/644791_1929-03-13_2008.jpg'],1.0,['Joseph Mascolo'],[[181.96684423 121.60456282 316.9019774  256.53969599]],3.624371560768677,,1929,79
8090,22653,726535,2011,['64/26340764_1989-03-08_2011.jpg'],0.0,['Anniina Rajahuhta'],[[193  81 336 224]],5.231685279321993,,1989,22
10028,28097,730298,2015,['97/34495497_1999-06-27_2015.jpg'],1.0,['Chandler Riggs'],[[141.68 113.52 394.24 366.08]],3.158283438374563,,1999,16
8695,24228,689710,1941,['51/48351_1888-05-11_1941.jpg'],1.0,['Irving Berlin'],[[ 73.332  73.332 290.304 290.304]],3.4127031108348067,,1888,53
12863,36268,719410,2006,['86/275686_1969-09-04_2006.jpg'],1.0,['Sasha'],[[101.2635571   92.10632464 183.14464928 173.98741681]],3.708264288327737,,1969,37
20356,57446,712434,2014,['55/4191955_1950-07-30_2014.jpg'],1.0,['Gabriele Salvatores'],[[ 65.57469135 162.61672838 355.82080244 452.86283947]],3.6439985996327984,,1950,64
21624,60899,709286,2010,['24/1799024_1941-12-16_2010.jpg'],0.0,['Lesley Stahl'],[[333.93662708 117.46671948 482.89440927 266.42450166]],3.6081932957764526,,1941,69
20899,59004,716772,2010,['97/5397_1962-06-15_2010.jpg'],1.0,['Chris Morris'],[[105.97683617 184.79946329 341.56471754 420.38734467]],4.119803391904337,,1962,48
15825,44787,712176,2010,['58/2178558_1949-11-14_2010.jpg'],1.0,['James Young'],[[150.22095219  90.48457131 238.9455235  179.20914262]],4.564114358552027,,1949,61
17436,49437,711310,2012,['62/1875862_1947-07-02_2012.jpg'],0.0,['Luci Baines Johnson'],[[184.74027897  98.93881545 294.17644635 208.37498283]],4.540689534370264,,1947,65
17611,49928,702375,1990,['43/197543_1923-01-14_1990.jpg'],1.0,['Fred Beckey'],[[158.63982624  79.62391312 300.26046985 221.24455673]],3.3194419432413387,,1923,67
4974,13888,718630,2011,['19/12297619_1967-07-17_2011.jpg'],0.0,['Susan Ashton'],[[190.18  71.78 296.   177.6 ]],3.37884668835545,,1967,44
15133,42812,721090,2009,['25/18600925_1974-04-11_2009.jpg'],1.0,['György Pálfi'],[[121.60456282  91.42342212 392.35482917 362.17368846]],4.495718713546374,,1974,35
166,519,726965,2013,['20/40066920_1990-05-12_2013.jpg'],1.0,['Athanasios Tsourakis'],[[140.26488871 239.8255235  318.59403133 418.15466612]],4.956632373644617,,1990,23
15867,44929,694736,1955,['56/317856_1902-02-14_1955.jpg'],0.0,['Thelma Ritter'],[[ 85.36 113.52 337.92 366.08]],3.3758534965179168,,1902,53
898,2467,725388,2014,['33/33066633_1986-01-16_2014.jpg'],1.0,['Marcel Hug'],[[130.26938271 146.44305555 274.95243825 291.12611109]],3.2087808403596787,,1986,28
18803,53155,724004,2014,['80/14882980_1982-04-03_2014.jpg'],0.0,['Sofia Boutella'],[[121.60456282 151.78570353 392.35482917 422.53596987]],4.796082812595828,,1982,32
20536,57973,699268,1964,['49/22985849_1914-07-13_1964.jpg'],1.0,['Ron Dellow'],[[ 79.70262713 132.25104521 315.2905085  367.83892658]],5.313378805498667,,1914,50
15140,42829,721533,2005,['34/1861034_1975-06-28_2005.jpg'],1.0,['Jon Nödtveidt'],[[ 60.61638087  60.61638087 238.9455235  238.9455235 ]],4.6948558256208655,,1975,30
14133,39890,729745,2012,['79/23669579_1997-12-21_2012.jpg'],1.0,['Charlie Tahan'],[[ 86.24515703 150.2690248  277.43676033 341.4606281 ]],3.1219095428157377,,1997,15
3784,10571,711962,2010,['75/4610775_1949-04-14_2010.jpg'],0.0,['DeAnne Julius'],[[ 86.98727044  65.36845283 183.75994969 162.14113208]],5.743197783138307,,1949,61
11935,33576,721876,2012,['15/23508515_1976-06-05_2012.jpg'],0.0,['Lauren Beukes'],[[ 81.66624649  46.91842656 185.32170625 150.57388633]],3.2481243714271564,,1976,36
10387,29120,725559,2009,['20/26451820_1986-07-06_2009.jpg'],1.0,['David Karp'],[[105.97683617 105.97683617 341.56471754 341.56471754]],4.383895151712044,,1986,23
3886,10858,714718,2008,['51/1715351_1956-10-30_2008.jpg'],0.0,['Juliet Stevenson'],[[ 29.13314662 114.51058648 284.5914662  369.96890605]],3.312045415053314,,1956,52
16233,46020,700524,1946,['65/1371265_1917-12-20_1946.jpg'],0.0,['Audrey Totter'],[[129.70778301  52.3343132  245.01598772 167.64251792]],4.392083131347416,,1917,29
14612,41182,714933,2012,['61/35635361_1957-06-02_2012.jpg'],1.0,['Aldons Vrubļevskis'],[[114.09570987 194.96407406 258.77876541 339.64712961]],3.788023786448018,,1957,55
14012,39580,722073,2010,['39/42698739_1976-12-19_2010.jpg'],1.0,['Manav Kaul'],[[180.18  53.46 274.56 147.84]],3.925819842930665,,1976,34
7624,21403,725310,2009,['13/14347913_1985-10-30_2009.jpg'],0.0,['Stefanie Biller'],[[141.68 141.68 394.24 394.24]],4.676861878120885,,1985,24
15849,44887,725535,2015,['03/31752403_1986-06-12_2015.jpg'],1.0,['Greg Westlake'],[[ 70.21805336 139.55610672 381.35929348 450.69734684]],4.455165259953514,,1986,29
18850,53276,722020,2011,['29/24872029_1976-10-27_2011.jpg'],1.0,['Thomas Jäger'],[[105.97683617 132.25104521 341.56471754 367.83892658]],3.8532716822668167,,1976,35
14822,41809,725051,2014,['13/36606313_1985-02-13_2014.jpg'],1.0,['Athos Schwantes'],[[ 91.42342212  91.42342212 362.17368846 362.17368846]],4.679526706696961,,1985,29
7550,21225,718813,2011,['80/533680_1968-01-16_2011.jpg'],1.0,['Stephan Pastis'],[[105.97683617 158.52525425 341.56471754 394.11313563]],4.24757113402576,,1968,43
7949,22304,726561,2010,['45/45341545_1989-04-03_2010.jpg'],0.0,['Alex Johnson'],[[ 79.70262713 158.52525425 315.2905085  394.11313563]],4.379008519385182,,1989,21
9615,26933,717014,2007,['26/8241326_1963-02-12_2007.jpg'],0.0,['Jacqueline Woodson'],[[113.83927764  68.56756659 316.9019774  271.63026635]],4.5724137785887775,,1963,44
16880,47740,715170,1987,['78/4579178_1958-01-25_1987.jpg'],1.0,['Jürgen Hingsen'],[[ 94.468  58.308 159.104 122.944]],3.487021808184465,,1958,29
13646,38440,712342,2010,['56/2165956_1950-04-29_2010.jpg'],1.0,['Phillip Noyce'],[[ 57.2  141.68 309.76 394.24]],3.0670669264214268,,1950,60
14611,41181,728108,2013,['45/35634345_1993-06-28_2013.jpg'],1.0,['Lee Min-ho'],[[135.91761006 152.80731132 287.12492138 304.01462264]],5.274120162773231,,1993,20
11934,33575,726638,2012,['80/23508280_1989-06-19_2012.jpg'],1.0,['Juhani Ojala'],[[ 34.57940252  43.02425314 109.78305818 118.22790881]],3.0171536670962382,,1989,23
11407,32123,712986,1990,['68/11594768_1952-02-02_1990.jpg'],1.0,['Reinhard Häfner'],[[ 65.57469135 194.96407406 355.82080244 485.21018515]],4.573689739983667,,1952,38
3464,9619,699438,1956,['24/1516424_1914-12-30_1956.jpg'],1.0,['Bert Parks'],[[ 98.93881545 123.45351931 318.69115021 343.20585407]],5.133474088743455,,1914,42
7617,21380,724087,2008,['34/14334534_1982-06-25_2008.jpg'],0.0,['Nadia Styles'],[[100.44063479  80.52850783 278.76977741 258.85765046]],4.602204492790653,,1982,26
13919,39303,726712,2015,['53/22690353_1989-09-01_2015.jpg'],1.0,['Artur Rimovich Yusupov'],[[223.8240566   47.32667846 306.54807783 130.05069969]],3.0452433701232864,,1989,26
6548,18450,719604,2015,['61/3926661_1970-03-17_2015.jpg'],1.0,['Florin Răducioiu'],[[48.41390083 24.40495041 91.23401157 67.22506116]],4.037060998778164,,1970,45
590,1733,725170,2014,['66/32053766_1985-06-12_2014.jpg'],1.0,['Kyle Higgins'],[[118.68  74.52 250.24 206.08]],4.673092299480147,,1985,29
21297,60004,723900,2008,['73/3595973_1981-12-20_2008.jpg'],1.0,['Leo Bertos'],[[ 91.30966799  46.054834   171.96836918 126.71353519]],3.279558036926728,,1981,27
9683,27101,722518,2007,['10/1348610_1978-03-09_2007.jpg'],1.0,['Lucas Neill'],[[151.78570353  61.24228141 286.7208367  196.17741458]],4.065006529619653,,1978,29
10183,28557,722724,2015,['23/25484123_1978-10-01_2015.jpg'],0.0,['Katie Aselton'],[[ 65.57469135 162.61672838 355.82080244 452.86283947]],5.05546947587419,,1978,37
17085,48325,725631,2014,['87/36753287_1986-09-16_2014.jpg'],1.0,['Jonas van Genechten'],[[ 49.90940772 123.45351931 269.66174249 343.20585407]],5.442279753427344,,1986,28
4832,13522,712113,2013,['51/41274351_1949-09-12_2013.jpg'],1.0,['David W. Ball'],[[128.92773554  86.24515703 320.11933885 277.43676033]],3.4821113825387684,,1949,64
17563,49793,726301,2005,['75/5879075_1988-07-17_2005.jpg'],0.0,['Summer Bishil'],[[147.83338944  74.31669472 279.36343994 205.84674522]],4.797560685064684,,1988,17
21098,59496,701701,1971,['03/44903_1921-03-11_1971.jpg'],1.0,['Astor Piazzolla'],[[150.2690248   86.24515703 341.4606281  277.43676033]],3.616179890178487,,1921,50
14935,42293,709699,1975,['57/8669557_1943-02-02_1975.jpg'],1.0,['Dieter Braun'],[[169.84 127.6  295.68 253.44]],3.3384961449591835,,1943,32
789,2216,724622,2011,['18/13090018_1983-12-12_2011.jpg'],1.0,['Johan Audel'],[[103.63375622  38.11263863 187.20319313 121.68207554]],4.1612117064167675,,1983,28
10307,28923,724544,2010,['14/8543614_1983-09-25_2010.jpg'],1.0,['Donald Glover'],[[ 33.22734568  97.92203703 323.47345677 388.16814812]],3.408987581312188,,1983,27
3713,10355,712996,2008,['46/2614946_1952-02-12_2008.jpg'],1.0,['Simon MacCorkindale'],[[ 51.6  38.8 166.4 153.6]],3.861409486214969,,1952,56
900,2470,724261,2007,['26/3306826_1982-12-16_2007.jpg'],1.0,['Justin Mentell'],[[103.43603433 103.43603433 333.17711158 333.17711158]],5.055834815895513,,1982,25
14331,40436,721158,2012,['35/1468635_1974-06-18_2012.jpg'],1.0,['Vincenzo Montella'],[[145.45546879 145.45546879 275.1493907  275.1493907 ]],3.8430331587027142,,1974,38
3946,10996,707853,1977,['33/27169233_1938-01-13_1977.jpg'],1.0,['Billy Gray'],[[115.24513741 115.24513741 320.22238474 320.22238474]],4.3096445100204495,,1938,39
8649,24108,721889,2013,['53/38364853_1976-06-18_2013.jpg'],1.0,['Brady Haran'],[[181.96684423 242.32912564 248.99441082 309.35669223]],3.5637991541443057,,1976,37
13678,38549,720976,2014,['00/31632200_1973-12-18_2014.jpg'],0.0,['Lucy Worsley'],[[ 62.17402356  39.01626473 131.22730007 108.06954124]],4.159258082612757,,1973,41
14770,41695,711770,1969,['58/26629358_1948-10-04_1969.jpg'],1.0,['Tom Webster'],[[113.52 113.52 366.08 366.08]],5.9226450976687195,,1948,21
5937,16677,726589,2010,['53/26250253_1989-05-01_2010.jpg'],1.0,['Tim Urban'],[[104.88708004 104.88708004 416.02832016 416.02832016]],3.2982654249633647,,1989,21
13592,38276,727958,2015,['13/11636213_1993-01-29_2015.jpg'],0.0,['Michelle Larcher de Brito'],[[151.78570353  91.42342212 286.7208367  226.35855529]],3.944883127908682,,1993,22
6060,17061,721082,2005,['82/7628382_1974-04-03_2005.jpg'],1.0,['Marcus Brown'],[[120.35276175  60.61638087 298.68190437 238.9455235 ]],4.118362134913534,,1974,31
10209,28620,717669,2008,['78/3544878_1964-11-28_2008.jpg'],1.0,['David Fulcher'],[[  8.78841846  34.58367384  85.98418459 111.77943997]],3.6306678547891,,1964,44
9999,28011,704082,1955,['21/344221_1927-09-17_1955.jpg'],1.0,['George Blanda'],[[122.46724585  96.33312174 200.36161818 174.22749407]],4.110432689979857,,1927,28
3774,10550,716001,1984,['23/36187623_1960-05-05_1984.jpg'],1.0,['Jožef Tertei'],[[162.13038656 118.13064477 293.33161193 249.33187014]],3.259533031445081,,1960,24
5475,15233,725843,2011,['23/2420223_1987-04-16_2011.jpg'],1.0,['Aaron Lennon'],[[136.60820436  78.40468821 310.41875282 252.21523667]],3.0320437862525136,,1987,24
8868,24762,721787,2014,['71/5939771_1976-03-08_2014.jpg'],1.0,['Sergej Ćetković'],[[123.45351931  98.93881545 343.20585407 318.69115021]],5.4775700763227375,,1976,38
16346,46335,726758,2014,['26/33749126_1989-10-17_2014.jpg'],1.0,['Kyle Carpenter'],[[112.3520283   75.19468553 278.68007076 241.52272799]],4.586421474173094,,1989,25
